SUBJECT	item	sentence	language	condition	RATING	rating_natural
2242	1018a	In the morning the cruel dictator invented a frightening punishment based on horrifying hostility.	ENGLISH	NEGATIVE	7	5,88
2242	1009a	Last night the repulsive kidnapper used his vile violence to convince the sick cheater.	ENGLISH	NEGATIVE	7	5,28
2242	1006a	Since her disgraceful crisis the furious beggar has a devastating hemorrhage.	ENGLISH	NEGATIVE	7	5,64
2242	1011a	At dawn the pervert aggressor takes the infectious urine for his morbid operation.	ENGLISH	NEGATIVE	7	5,28
2242	1005a	Everyday the dangerous sociopath asks for agony and incarceration while looking at the mutilate nigger.	ENGLISH	NEGATIVE	7	3,84
2242	1019a	Pathological malnutrition is an unforgivable shame for the claustrophobic orphanage.	ENGLISH	NEGATIVE	7	4,24
2242	1013a	The insolent anarchist will get the lethal pain because of his fatal mistake.	ENGLISH	NEGATIVE	7	5,88
2242	1007a	Today the sadist pedophile has made a bloody incision with the irritable hostage.	ENGLISH	NEGATIVE	7	4,76
2242	1001a	His incurable cancer was a hopeless illness that became a traumatic tragedy.	ENGLISH	NEGATIVE	7	5,8
2242	1008a	Every night an unbearable and terrifying abuse takes place in the vicious criminal prison.	ENGLISH	NEGATIVE	7	6,4
2242	1015a	During the sickening dictatorship they developed a negative repression for the problematic traitor.	ENGLISH	NEGATIVE	7	5,32
2242	1016a	The rancid stink of his disease provoked the vomit of the hurt slave.	ENGLISH	NEGATIVE	7	6,12
2242	1005b	Everyday the capitalist banker asks for oysters and prawns while looking at the outer newspaper.	ENGLISH	NEUTRAL	6	5,36
2242	1014a	The alcoholic nausea of the lonely suspect produced an insane rage.	ENGLISH	NEGATIVE	6	4,8
2242	1012a	The miserable gangster went to the frustrating funeral to finish with his nasty revenge.	ENGLISH	NEGATIVE	6	6,24
2242	1010a	At noon the hostile terrorist will bring his toxic bomb to the schizophrenic cannibal.	ENGLISH	NEGATIVE	6	4,92
2242	1017a	The degenerate evil thinks that satanic war is not a mad trouble.	ENGLISH	NEGATIVE	6	6,24
2242	1002a	The terrible infection caused a violent diarrhea for the agonizing prisoner.	ENGLISH	NEGATIVE	6	6,04
2242	1003a	The decomposed corpse of the victim marked the immoral nightmare of the weak assassin.	ENGLISH	NEGATIVE	6	5,16
2242	1003b	The anterior background of the director marked the prudent trajectory of the obscure organization.	ENGLISH	NEUTRAL	5	5
2242	1009b	Last night the southern shepherd used his admissible sermon to convince the vegetarian spectator.	ENGLISH	NEUTRAL	4	5,48
2242	1018b	In the morning the staff of the agency invented a statistical study based on subliminal publishing.	ENGLISH	NEUTRAL	4	5,84
2242	1010b	At noon the civil receptionist will bring his meticulous petition to the municipal doorman.	ENGLISH	NEUTRAL	3	5,6
2242	1014b	The supposed guide of the prodigious biographer produced an uncommon coverage.	ENGLISH	NEUTRAL	3	3,92
2242	1019b	Manual measurement is a tentative category for the numerical documentation.	ENGLISH	NEUTRAL	3	5,04
2242	1004b	During the conference the consensus spread to the centennial canteen and led to a suitable arrangement.	ENGLISH	NEUTRAL	3	4,44
2242	1011b	At dawn the ginger milkman takes the glass bottle for his indulgent neighbor.	ENGLISH	NEUTRAL	2	5,96
2242	1017b	The gentile participant thinks that initial prudence is not a continuous formality.	ENGLISH	NEUTRAL	2	5,28
2242	1016b	The gradual signal of his disk provoked the silence of the eventual client.	ENGLISH	NEUTRAL	2	4,52
2242	1001b	His primary handbook was a manageable paragraph that became a singular routine.	ENGLISH	NEUTRAL	1	4
2242	1012b	The western electrician went to the silent barbershop to finish with his usual moustache.	ENGLISH	NEUTRAL	1	4,96
2242	1008b	Every night a domestic and daily circumstance takes place in the ecological catholic center.	ENGLISH	NEUTRAL	1	3,72
2242	1007b	Today the provincial parliament has made an ordinary pause with the metaphysical mathematician.	ENGLISH	NEUTRAL	1	5
2242	1006b	Since her predictable subscription the sainted schoolteacher has a brown folder.	ENGLISH	NEUTRAL	1	4,24
2242	1020b	Magnesium and residual barium are the chemical principle of any metal sediment.	ENGLISH	NEUTRAL	1	5,92
2242	1015b	During the placid congregation they developed a specific calendar for the basic monologue.	ENGLISH	NEUTRAL	1	3,84
2242	1013b	The postal subscriber will get the promotional antenna because of his editorial supply.	ENGLISH	NEUTRAL	1	4,44
2242	1002b	The informal questionnaire caused a conventional practice for the discreet researcher.	ENGLISH	NEUTRAL	1	6
1512	1004a	During the amputation the poisoning spread to the defenseless enemy and led to a crappy death.	ENGLISH	NEGATIVE	7	4,28
1512	1010a	At noon the hostile terrorist will bring his toxic bomb to the schizophrenic cannibal.	ENGLISH	NEGATIVE	7	4,92
1512	1009a	Last night the repulsive kidnapper used his vile violence to convince the sick cheater.	ENGLISH	NEGATIVE	7	5,28
1512	1003a	The decomposed corpse of the victim marked the immoral nightmare of the weak assassin.	ENGLISH	NEGATIVE	7	5,16
1512	1008a	Every night an unbearable and terrifying abuse takes place in the vicious criminal prison.	ENGLISH	NEGATIVE	6	6,4
1512	1001a	His incurable cancer was a hopeless illness that became a traumatic tragedy.	ENGLISH	NEGATIVE	6	5,8
1512	1013a	The insolent anarchist will get the lethal pain because of his fatal mistake.	ENGLISH	NEGATIVE	6	5,88
1512	1007a	Today the sadist pedophile has made a bloody incision with the irritable hostage.	ENGLISH	NEGATIVE	6	4,76
1512	1019a	Pathological malnutrition is an unforgivable shame for the claustrophobic orphanage.	ENGLISH	NEGATIVE	6	4,24
1512	1005a	Everyday the dangerous sociopath asks for agony and incarceration while looking at the mutilate nigger.	ENGLISH	NEGATIVE	6	3,84
1512	1012a	The miserable gangster went to the frustrating funeral to finish with his nasty revenge.	ENGLISH	NEGATIVE	5	6,24
1512	1018a	In the morning the cruel dictator invented a frightening punishment based on horrifying hostility.	ENGLISH	NEGATIVE	5	5,88
1512	1006a	Since her disgraceful crisis the furious beggar has a devastating hemorrhage.	ENGLISH	NEGATIVE	5	5,64
1512	1020a	Epidemic and unsafe contagion are the hazardous damage of any inadequate murder.	ENGLISH	NEGATIVE	5	3,08
1512	1016a	The rancid stink of his disease provoked the vomit of the hurt slave.	ENGLISH	NEGATIVE	4	6,12
1512	1014a	The alcoholic nausea of the lonely suspect produced an insane rage.	ENGLISH	NEGATIVE	4	4,8
1512	1011a	At dawn the pervert aggressor takes the infectious urine for his morbid operation.	ENGLISH	NEGATIVE	3	5,28
1512	1015a	During the sickening dictatorship they developed a negative repression for the problematic traitor.	ENGLISH	NEGATIVE	3	5,32
1512	1017b	The gentile participant thinks that initial prudence is not a continuous formality.	ENGLISH	NEUTRAL	3	5,28
1512	1002a	The terrible infection caused a violent diarrhea for the agonizing prisoner.	ENGLISH	NEGATIVE	3	6,04
1512	1017a	The degenerate evil thinks that satanic war is not a mad trouble.	ENGLISH	NEGATIVE	3	6,24
1512	1008b	Every night a domestic and daily circumstance takes place in the ecological catholic center.	ENGLISH	NEUTRAL	2	3,72
1512	1005b	Everyday the capitalist banker asks for oysters and prawns while looking at the outer newspaper.	ENGLISH	NEUTRAL	2	5,36
1512	1014b	The supposed guide of the prodigious biographer produced an uncommon coverage.	ENGLISH	NEUTRAL	2	3,92
1512	1011b	At dawn the ginger milkman takes the glass bottle for his indulgent neighbor.	ENGLISH	NEUTRAL	2	5,96
1512	1009b	Last night the southern shepherd used his admissible sermon to convince the vegetarian spectator.	ENGLISH	NEUTRAL	2	5,48
1512	1003b	The anterior background of the director marked the prudent trajectory of the obscure organization.	ENGLISH	NEUTRAL	2	5
1512	1004b	During the conference the consensus spread to the centennial canteen and led to a suitable arrangement.	ENGLISH	NEUTRAL	2	4,44
1512	1016b	The gradual signal of his disk provoked the silence of the eventual client.	ENGLISH	NEUTRAL	2	4,52
1512	1010b	At noon the civil receptionist will bring his meticulous petition to the municipal doorman.	ENGLISH	NEUTRAL	1	5,6
1512	1018b	In the morning the staff of the agency invented a statistical study based on subliminal publishing.	ENGLISH	NEUTRAL	1	5,84
1512	1012b	The western electrician went to the silent barbershop to finish with his usual moustache.	ENGLISH	NEUTRAL	1	4,96
1512	1006b	Since her predictable subscription the sainted schoolteacher has a brown folder.	ENGLISH	NEUTRAL	1	4,24
1512	1020b	Magnesium and residual barium are the chemical principle of any metal sediment.	ENGLISH	NEUTRAL	1	5,92
1512	1002b	The informal questionnaire caused a conventional practice for the discreet researcher.	ENGLISH	NEUTRAL	1	6
1512	1001b	His primary handbook was a manageable paragraph that became a singular routine.	ENGLISH	NEUTRAL	1	4
1512	1013b	The postal subscriber will get the promotional antenna because of his editorial supply.	ENGLISH	NEUTRAL	1	4,44
1512	1015b	During the placid congregation they developed a specific calendar for the basic monologue.	ENGLISH	NEUTRAL	1	3,84
1512	1007b	Today the provincial parliament has made an ordinary pause with the metaphysical mathematician.	ENGLISH	NEUTRAL	1	5
1512	1019b	Manual measurement is a tentative category for the numerical documentation.	ENGLISH	NEUTRAL	1	5,04
1158	1005a	Everyday the dangerous sociopath asks for agony and incarceration while looking at the mutilate nigger.	ENGLISH	NEGATIVE	7	3,84
1158	1018a	In the morning the cruel dictator invented a frightening punishment based on horrifying hostility.	ENGLISH	NEGATIVE	7	5,88
1158	1008a	Every night an unbearable and terrifying abuse takes place in the vicious criminal prison.	ENGLISH	NEGATIVE	7	6,4
1158	1007a	Today the sadist pedophile has made a bloody incision with the irritable hostage.	ENGLISH	NEGATIVE	7	4,76
1158	1004a	During the amputation the poisoning spread to the defenseless enemy and led to a crappy death.	ENGLISH	NEGATIVE	7	4,28
1158	1019a	Pathological malnutrition is an unforgivable shame for the claustrophobic orphanage.	ENGLISH	NEGATIVE	7	4,24
1158	1011a	At dawn the pervert aggressor takes the infectious urine for his morbid operation.	ENGLISH	NEGATIVE	7	5,28
1158	1009a	Last night the repulsive kidnapper used his vile violence to convince the sick cheater.	ENGLISH	NEGATIVE	7	5,28
1158	1001a	His incurable cancer was a hopeless illness that became a traumatic tragedy.	ENGLISH	NEGATIVE	7	5,8
1158	1012a	The miserable gangster went to the frustrating funeral to finish with his nasty revenge.	ENGLISH	NEGATIVE	7	6,24
1158	1020a	Epidemic and unsafe contagion are the hazardous damage of any inadequate murder.	ENGLISH	NEGATIVE	7	3,08
1158	1010a	At noon the hostile terrorist will bring his toxic bomb to the schizophrenic cannibal.	ENGLISH	NEGATIVE	7	4,92
1158	1006a	Since her disgraceful crisis the furious beggar has a devastating hemorrhage.	ENGLISH	NEGATIVE	6	5,64
1158	1016a	The rancid stink of his disease provoked the vomit of the hurt slave.	ENGLISH	NEGATIVE	5	6,12
1158	1017a	The degenerate evil thinks that satanic war is not a mad trouble.	ENGLISH	NEGATIVE	5	6,24
1158	1002a	The terrible infection caused a violent diarrhea for the agonizing prisoner.	ENGLISH	NEGATIVE	5	6,04
1158	1003a	The decomposed corpse of the victim marked the immoral nightmare of the weak assassin.	ENGLISH	NEGATIVE	4	5,16
1158	1014a	The alcoholic nausea of the lonely suspect produced an insane rage.	ENGLISH	NEGATIVE	4	4,8
1158	1003b	The anterior background of the director marked the prudent trajectory of the obscure organization.	ENGLISH	NEUTRAL	4	5
1158	1015a	During the sickening dictatorship they developed a negative repression for the problematic traitor.	ENGLISH	NEGATIVE	3	5,32
1158	1013a	The insolent anarchist will get the lethal pain because of his fatal mistake.	ENGLISH	NEGATIVE	3	5,88
1158	1012b	The western electrician went to the silent barbershop to finish with his usual moustache.	ENGLISH	NEUTRAL	1	4,96
1158	1002b	The informal questionnaire caused a conventional practice for the discreet researcher.	ENGLISH	NEUTRAL	1	6
1158	1008b	Every night a domestic and daily circumstance takes place in the ecological catholic center.	ENGLISH	NEUTRAL	1	3,72
1158	1020b	Magnesium and residual barium are the chemical principle of any metal sediment.	ENGLISH	NEUTRAL	1	5,92
1158	1017b	The gentile participant thinks that initial prudence is not a continuous formality.	ENGLISH	NEUTRAL	1	5,28
1158	1014b	The supposed guide of the prodigious biographer produced an uncommon coverage.	ENGLISH	NEUTRAL	1	3,92
1158	1018b	In the morning the staff of the agency invented a statistical study based on subliminal publishing.	ENGLISH	NEUTRAL	1	5,84
1158	1013b	The postal subscriber will get the promotional antenna because of his editorial supply.	ENGLISH	NEUTRAL	1	4,44
1158	1016b	The gradual signal of his disk provoked the silence of the eventual client.	ENGLISH	NEUTRAL	1	4,52
1158	1010b	At noon the civil receptionist will bring his meticulous petition to the municipal doorman.	ENGLISH	NEUTRAL	1	5,6
1158	1004b	During the conference the consensus spread to the centennial canteen and led to a suitable arrangement.	ENGLISH	NEUTRAL	1	4,44
1158	1005b	Everyday the capitalist banker asks for oysters and prawns while looking at the outer newspaper.	ENGLISH	NEUTRAL	1	5,36
1158	1011b	At dawn the ginger milkman takes the glass bottle for his indulgent neighbor.	ENGLISH	NEUTRAL	1	5,96
1158	1007b	Today the provincial parliament has made an ordinary pause with the metaphysical mathematician.	ENGLISH	NEUTRAL	1	5
1158	1009b	Last night the southern shepherd used his admissible sermon to convince the vegetarian spectator.	ENGLISH	NEUTRAL	1	5,48
1158	1001b	His primary handbook was a manageable paragraph that became a singular routine.	ENGLISH	NEUTRAL	1	4
1158	1015b	During the placid congregation they developed a specific calendar for the basic monologue.	ENGLISH	NEUTRAL	1	3,84
1158	1006b	Since her predictable subscription the sainted schoolteacher has a brown folder.	ENGLISH	NEUTRAL	1	4,24
1158	1019b	Manual measurement is a tentative category for the numerical documentation.	ENGLISH	NEUTRAL	1	5,04
923	1001a	His incurable cancer was a hopeless illness that became a traumatic tragedy.	ENGLISH	NEGATIVE	7	5,8
923	1004a	During the amputation the poisoning spread to the defenseless enemy and led to a crappy death.	ENGLISH	NEGATIVE	7	4,28
923	1019a	Pathological malnutrition is an unforgivable shame for the claustrophobic orphanage.	ENGLISH	NEGATIVE	7	4,24
923	1010a	At noon the hostile terrorist will bring his toxic bomb to the schizophrenic cannibal.	ENGLISH	NEGATIVE	7	4,92
923	1006a	Since her disgraceful crisis the furious beggar has a devastating hemorrhage.	ENGLISH	NEGATIVE	7	5,64
923	1007a	Today the sadist pedophile has made a bloody incision with the irritable hostage.	ENGLISH	NEGATIVE	6	4,76
